,sweet,vanilla,smokey,chacho,sherry,cereals,fruit,spices,green,Old,flower,smooth,alcohol,rough,balance,salty,¤ÀÃþ
0,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.027777777777777776,0.0,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.5
1,0.1673469387755102,0.00816326530612245,0.08571428571428572,0.012244897959183673,0.004081632653061225,0.036734693877551024,0.20408163265306123,0.02857142857142857,0.03877551020408163,0.012244897959183673,0.04285714285714286,0.22244897959183674,0.05918367346938776,0.022448979591836733,0.0163265306122449,0.0020408163265306124,0.036734693877551024
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.042279411764705885,0.034926470588235295,0.5735294117647058,0.02022058823529412,0.02022058823529412,0.0055147058823529415,0.022058823529411766,0.03860294117647059,0.003676470588235294,0.011029411764705883,0.001838235294117647,0.09191176470588236,0.05330882352941176,0.007352941176470588,0.02022058823529412,0.04044117647058824,0.012867647058823529
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.10655737704918032,0.01639344262295082,0.14754098360655737,0.09016393442622951,0.0,0.01639344262295082,0.18032786885245902,0.1557377049180328,0.0,0.01639344262295082,0.0,0.10655737704918032,0.04918032786885246,0.03278688524590164,0.06557377049180328,0.0,0.01639344262295082
8,0.041044776119402986,0.029850746268656716,0.6343283582089553,0.018656716417910446,0.007462686567164179,0.007462686567164179,0.05223880597014925,0.022388059701492536,0.007462686567164179,0.011194029850746268,0.0,0.05970149253731343,0.014925373134328358,0.0037313432835820895,0.03731343283582089,0.026119402985074626,0.026119402985074626
9,0.09375,0.046875,0.36328125,0.0078125,0.00390625,0.015625,0.0859375,0.02734375,0.0,0.015625,0.01953125,0.171875,0.015625,0.015625,0.0546875,0.0625,0.0
10,0.0625,0.05078125,0.09765625,0.01171875,0.0,0.01171875,0.25,0.04296875,0.0,0.03125,0.0234375,0.234375,0.078125,0.015625,0.015625,0.00390625,0.0703125
11,0.07792207792207792,0.12337662337662338,0.07792207792207792,0.012987012987012988,0.0,0.05194805194805195,0.11688311688311688,0.05844155844155844,0.0,0.05194805194805195,0.006493506493506494,0.24675324675324675,0.03896103896103896,0.0,0.01948051948051948,0.0,0.11688311688311688
12,0.037383177570093455,0.009345794392523364,0.5981308411214953,0.009345794392523364,0.0,0.018691588785046728,0.009345794392523364,0.037383177570093455,0.009345794392523364,0.009345794392523364,0.0,0.028037383177570093,0.09345794392523364,0.037383177570093455,0.0,0.037383177570093455,0.06542056074766354
13,0.08791208791208792,0.03296703296703297,0.03296703296703297,0.04395604395604396,0.01098901098901099,0.0,0.24175824175824176,0.14285714285714285,0.02197802197802198,0.03296703296703297,0.0,0.16483516483516483,0.054945054945054944,0.01098901098901099,0.02197802197802198,0.0,0.0989010989010989
14,0.058823529411764705,0.0,0.4117647058823529,0.0,0.17647058823529413,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0
15,0.17699115044247787,0.07964601769911504,0.3893805309734513,0.008849557522123894,0.008849557522123894,0.05309734513274336,0.07079646017699115,0.02654867256637168,0.008849557522123894,0.02654867256637168,0.0,0.04424778761061947,0.05309734513274336,0.008849557522123894,0.02654867256637168,0.017699115044247787,0.0
16,0.125,0.015625,0.0546875,0.0859375,0.078125,0.0,0.1015625,0.0546875,0.0234375,0.0546875,0.015625,0.171875,0.0546875,0.0078125,0.015625,0.0,0.140625
17,0.06329113924050633,0.02531645569620253,0.0,0.06329113924050633,0.05063291139240506,0.02531645569620253,0.1518987341772152,0.10126582278481013,0.0,0.0,0.0,0.25316455696202533,0.0,0.0,0.0379746835443038,0.0,0.22784810126582278
18,0.13043478260869565,0.0,0.06521739130434782,0.08695652173913043,0.21739130434782608,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.08695652173913043,0.021739130434782608,0.0,0.0,0.17391304347826086
19,0.02631578947368421,0.02631578947368421,0.5,0.0,0.02631578947368421,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.07894736842105263,0.0,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0
20,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333
21,0.04,0.0,0.12,0.04,0.08,0.0,0.2,0.04,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.32
22,0.1388888888888889,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,0.08333333333333333,0.0,0.027777777777777776,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.4722222222222222
23,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
24,0.24,0.0,0.24,0.0,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.12,0.04,0.0,0.08,0.0,0.08
25,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.6363636363636364
26,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.5238095238095238
27,0.043478260869565216,0.008695652173913044,0.48695652173913045,0.09565217391304348,0.008695652173913044,0.0,0.02608695652173913,0.034782608695652174,0.043478260869565216,0.034782608695652174,0.008695652173913044,0.034782608695652174,0.06086956521739131,0.0,0.008695652173913044,0.043478260869565216,0.06086956521739131
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,0.09659090909090909,0.05113636363636364,0.3352272727272727,0.056818181818181816,0.045454545454545456,0.011363636363636364,0.09090909090909091,0.022727272727272728,0.0,0.022727272727272728,0.005681818181818182,0.10795454545454546,0.056818181818181816,0.022727272727272728,0.028409090909090908,0.045454545454545456,0.0
